copy	count
4272	4
11292	4
7193	4
3040	4
4169	4
3041	4
3409	4
4292	4
3006	4
3009	4
7105	4
3410	4
3010	4
3014	4
7118	4
7123	4
3038	4
3407	4
15314	4
3405	4
8378	4
3400	4
3399	4
102537	4
3390	4
4228	4
9934	4
4380	4
2090	4
5279	4
2072	4
2074	4
2077	4
2076	4
2082	4
5257	4
9347	4
9344	4
2088	4
2091	4
2092	4
2001	4
5236	4
2101	4
5231	4
5230	4
6206	4
2110	4
6211	4
2112	4
9313	4
2117	4
1124	4
2062	4
5296	4
2058	4
5302	4
6105	4
2012	4
6108	4
5392	4
2016	4
2017	4
9487	4
2026	4
2028	4
5352	4
6131	4
10229	4
9435	4
2038	4
13532	4
2042	4
1221	4
5312	4
5309	4
2049	4
2050	4
5307	4
2055	4
2119	4
2118	4
6219	4
6272	4
2180	4
5130	4
2185	4
5120	4
10381	4
5113	4
5109	4
2190	4
5097	4
5095	4
996	4
2202	4
9181	4
2209	4
9175	4
2212	4
9174	4
5062	4
5057	4
5058	4
6323	4
2231	4
2230	4
5131	4
2177	4
5212	4
2172	4
5211	4
2129	4
5204	4
26719	4
2133	4
5191	4
6233	4
5177	4
5178	4
2142	4
5169	4
2144	4
2151	4
2150	4
5166	4
13348	4
2158	4
34913	4
6259	4
2160	4
9253	4
2168	4
2171	4
6102	4
5433	4
2746	4
5684	4
1640	4
1632	4
13916	4
9808	4
5712	4
5708	4
5704	4
1608	4
5699	4
1840	4
42531	4
1845	4
1998	4
1846	4
1848	4
1850	4
5674	4
1854	4
1859	4
1860	4
5656	4
5648	4
5645	4
1541	4
5906	4
1649	4
5750	4
1799	4
5834	4
5831	4
5836	4
1731	4
1743	4
1730	4
5840	4
1750	4
9897	4
1708	4
1706	4
5798	4
1698	4
1763	4
1693	4
9960	4
1691	4
5869	4
1675	4
1784	4
1670	4
5885	4
1668	4
1527	4
1526	4
5616	4
6038	4
1422	4
5501	4
1951	4
10149	4
38271	4
1962	4
5479	4
1964	4
1377	4
75077	4
9554	4
5456	4
1354	4
5447	4
1981	4
1982	4
1983	4
3589	4
1344	4
1989	4
1341	4
5438	4
14287	4
1941	4
1939	4
1887	4
10132	4
1888	4
5986	4
1509	4
5599	4
1499	4
1902	4
9678	4
1906	4
14192	4
6004	4
14203	4
1918	4
9649	4
1920	4
5545	4
1925	4
1446	4
6027	4
1930	4
5533	4
13727	4
5531	4
5525	4
5034	4
6332	4
5031	4
2556	4
22997	4
2528	4
4588	4
4591	4
45565	4
6639	4
8686	4
6636	4
2542	4
2544	4
4572	4
2559	4
5025	4
8660	4
2563	4
4547	4
2567	4
4542	4
4535	4
6678	4
4534	4
2588	4
4529	4
2593	4
4600	4
6623	4
2525	4
2522	4
2470	4
6571	4
2475	4
12837	4
4640	4
6580	4
8741	4
2488	4
2491	4
25104	4
6584	4
8715	4
2499	4
2498	4
2501	4
2500	4
6598	4
2504	4
4622	4
6614	4
10707	4
4612	4
4610	4
2595	4
2597	4
4526	4
14967	4
2679	4
2683	4
8567	4
2688	4
2691	4
2690	4
102721	4
4464	4
102723	4
2707	4
102740	4
4438	4
2710	4
4422	4
2712	4
102661	4
84611	4
2731	4
2737	4
19131	4
8493	4
4384	4
2744	4
2674	4
102730	4
2599	4
2669	4
2598	4
6697	4
2603	4
55862	4
2607	4
10794	4
2606	4
10807	4
2610	4
2612	4
10813	4
8603	4
2626	4
2629	4
2640	4
4502	4
4499	4
4477	4
4476	4
2659	4
2663	4
2662	4
8572	4
4648	4
2459	4
8755	4
2296	4
4886	4
4870	4
4862	4
4852	4
2305	4
8948	4
4844	4
2312	4
4846	4
2317	4
4841	4
2318	4
6416	4
2322	4
2324	4
4831	4
4824	4
6425	4
6424	4
8906	4
4809	4
2338	4
2341	4
2299	4
2294	4
2345	4
9020	4
5016	4
9102	4
2248	4
2251	4
9082	4
4981	4
6355	4
4973	4
2258	4
4966	4
4961	4
4960	4
4963	4
4958	4
4951	4
2281	4
2280	4
6378	4
4944	4
14568	4
2289	4
4936	4
4934	4
8901	4
4799	4
4666	4
4704	4
4706	4
6504	4
4693	4
4685	4
2415	4
2416	4
2419	4
4681	4
8770	4
6518	4
2422	4
2425	4
2424	4
4671	4
6532	4
6538	4
2445	4
4667	4
6542	4
2446	4
2448	4
6551	4
10640	4
8804	4
2400	4
4793	4
26989	4
2349	4
2350	4
4790	4
4781	4
12968	4
8877	4
2365	4
8859	4
4752	4
8843	4
4740	4
4733	4
2378	4
14667	4
17008	4
4726	4
2387	4
4722	4
10577	4
2388	4
8813	4
4714	4
2399	4
2449	4
4094	4
4009	4
3701	4
4064	4
15932	4
3919	4
4072	4
3622	4
7818	4
3936	4
3762	4
3746	4
3883	4
3938	4
3648	4
4025	4
3699	4
3602	4
3707	4
28284	4
3901	4
3971	4
3904	4
4075	4
20266	4
3600	4
3903	4
3652	4
8110	4
3767	4
3859	4
3609	4
3933	4
3615	4
4010	4
3898	4
3842	4
3864	4
3668	4
4073	4
8095	4
3953	4
3882	4
3876	4
4070	4
12226	4
4045	4
3851	4
3792	4
3685	4
3725	4
16368	4
7792	4
7696	4
3679	4
3655	4
4035	4
3902	4
3869	4
3778	4
3733	4
8147	4
3801	4
4033	4
8127	4
3961	4
3814	4
3928	4
3624	4
7702	4
3834	4
3813	4
4063	4
3724	4
7770	4
3665	4
3831	4
7956	4
8087	4
7731	4
3773	4
3680	4
3850	4
3841	4
7967	4
3826	4
102389	4
3863	4
3825	4
3766	4
3653	4
3697	4
13901	3
3096	3
8735	3
4249	3
7950	3
23850	3
3349	3
6164	3
18878	3
4849	3
5163	3
20627	3
16688	3
14787	3
2788	3
18462	3
20791	3
17451	3
4632	3
3088	3
7441	3
58721	3
14769	3
3347	3
10701	3
19755	3
3348	3
12603	3
6581	3
4633	3
4837	3
16325	3
6157	3
10111	3
2487	3
2778	3
6603	3
7701	3
3607	3
3355	3
5496	3
4850	3
102567	3
16538	3
2497	3
11283	3
15644	3
11550	3
9803	3
13897	3
10983	3
19485	3
9362	3
15379	3
12434	3
6591	3
11281	3
4631	3
5268	3
10687	3
21551	3
1616	3
102670	3
9248	3
9948	3
31442	3
8941	3
3855	3
1752	3
9596	3
3735	3
4634	3
13690	3
2068	3
4840	3
2783	3
18864	3
59082	3
3993	3
10256	3
7451	3
7188	3
6876	3
16542	3
24730	3
8943	3
5047	3
2509	3
3098	3
3737	3
5175	3
4816	3
6624	3
8918	3
17114	3
5266	3
8365	3
4646	3
2048	3
3111	3
6019	3
8085	3
7420	3
15965	3
3799	3
3991	3
21561	3
16179	3
3651	3
14214	3
5267	3
7207	3
3109	3
8500	3
5842	3
3330	3
2052	3
4827	3
2533	3
5172	3
6630	3
46233	3
12589	3
3890	3
5486	3
10946	3
3114	3
3316	3
2541	3
13925	3
4268	3
2538	3
4814	3
3115	3
6633	3
8489	3
20130	3
5728	3
10112	3
18420	3
2763	3
35547	3
3321	3
4812	3
12458	3
12832	3
9578	3
15407	3
3957	3
2520	3
2770	3
28842	3
12596	3
8128	3
16552	3
2513	3
8356	3
10254	3
5402	3
102662	3
2511	3
10699	3
6159	3
13354	3
32719	3
4838	3
11288	3
6875	3
25105	3
102575	3
102663	3
5495	3
3676	3
7199	3
4638	3
4254	3
3345	3
6601	3
23249	3
12442	3
4401	3
6610	3
7721	3
3990	3
18897	3
3332	3
7201	3
4825	3
8927	3
2773	3
8501	3
7429	3
6613	3
19165	3
5165	3
12453	3
102352	3
4257	3
10106	3
13353	3
3337	3
7435	3
9366	3
3104	3
3734	3
45769	3
2517	3
6870	3
5723	3
6869	3
2514	3
4624	3
8947	3
7463	3
17968	3
10628	3
9608	3
12053	3
7868	3
5989	3
27997	3
4890	3
5386	3
3408	3
1769	3
2430	3
5867	3
14712	3
8305	3
6196	3
2431	3
9378	3
4888	3
5284	3
6526	3
4209	3
4889	3
4602	3
10301	3
16506	3
2824	3
14716	3
6520	3
12186	3
3406	3
8703	3
47523	3
5690	3
9784	3
5515	3
9486	3
5136	3
5992	3
15098	3
3069	3
6193	3
2441	3
3401	3
6910	3
4216	3
16498	3
6909	3
7853	3
13474	3
4607	3
2816	3
6914	3
27404	3
3402	3
3942	3
4606	3
5691	3
3689	3
7503	3
3404	3
22370	3
9788	3
5990	3
9777	3
7509	3
8985	3
15704	3
11610	3
3057	3
58168	3
102494	3
9780	3
3728	3
5981	3
7148	3
11887	3
41777	3
5521	3
4000	3
8994	3
4900	3
25386	3
4589	3
5868	3
1774	3
13089	3
8683	3
5676	3
5124	3
17958	3
6511	3
9617	3
9385	3
2114	3
3690	3
2832	3
5289	3
67922	3
1891	3
10623	3
36352	3
5517	3
3061	3
4892	3
2827	3
10303	3
14719	3
33975	3
8309	3
29176	3
11612	3
8996	3
9783	3
7785	3
13324	3
8528	3
8689	3
27990	3
11016	3
3418	3
6517	3
1586	3
10608	3
3421	3
38075	3
29860	3
8694	3
16904	3
12141	3
3397	3
6561	3
63341	3
4856	3
3949	3
6570	3
4232	3
18454	3
11562	3
7468	3
9605	3
15671	3
2080	3
10987	3
3376	3
4616	3
7178	3
25618	3
3080	3
6177	3
2798	3
6566	3
10100	3
4860	3
9946	3
5852	3
12814	3
4861	3
2085	3
2467	3
4071	3
21232	3
33514	3
2079	3
5500	3
3832	3
5503	3
2482	3
5394	3
32512	3
2793	3
2480	3
7703	3
10271	3
7181	3
7467	3
10677	3
6168	3
6572	3
16070	3
4393	3
11564	3
15662	3
3605	3
3084	3
9374	3
32746	3
25971	3
8328	3
8131	3
2476	3
8089	3
3085	3
3381	3
32059	3
7165	3
17669	3
10287	3
42741	3
5283	3
12140	3
2452	3
9381	3
6066	3
11271	3
6900	3
12219	3
5998	3
4226	3
19198	3
3393	3
11589	3
11268	3
3392	3
13479	3
88786	3
4878	3
7171	3
3070	3
4425	3
5695	3
3394	3
3803	3
8709	3
4222	3
3071	3
3074	3
7831	3
17152	3
3899	3
6182	3
3380	3
9247	3
102583	3
5505	3
2465	3
7172	3
9607	3
4231	3
8513	3
9246	3
3776	3
7476	3
2460	3
1761	3
15679	3
3833	3
11267	3
2802	3
2461	3
10992	3
15915	3
29195	3
4615	3
6186	3
1901	3
16522	3
4031	3
12470	3
3313	3
10741	3
2709	3
7325	3
21105	3
8777	3
3166	3
2638	3
68735	3
3751	3
8417	3
3973	3
2637	3
3235	3
102718	3
14924	3
5241	3
6807	3
4810	3
3234	3
11430	3
9911	3
4364	3
3747	3
11424	3
51792	3
4321	3
2632	3
2708	3
5773	3
5455	3
4042	3
4365	3
3846	3
3228	3
4361	3
5449	3
4724	3
46430	3
2647	3
102170	3
102714	3
60045	3
6803	3
22478	3
18076	3
4331	3
6054	3
8070	3
54926	3
15461	3
3614	3
7322	3
3171	3
1683	3
8778	3
14275	3
10144	3
7708	3
8828	3
62564	3
11802	3
2643	3
9878	3
3618	3
3663	3
4739	3
2630	3
3782	3
6808	3
3246	3
22468	3
6717	3
3249	3
6815	3
21121	3
4677	3
5813	3
3248	3
6719	3
6814	3
7844	3
25949	3
3156	3
3750	3
6712	3
10815	3
9519	3
4751	3
2616	3
4315	3
9309	3
10906	3
5417	3
3252	3
7350	3
10142	3
13650	3
1946	3
63125	3
22471	3
3885	3
5214	3
5452	3
65729	3
3789	3
5814	3
1994	3
19539	3
8839	3
4680	3
15534	3
8832	3
5775	3
6811	3
3243	3
6050	3
8833	3
4743	3
46152	3
10191	3
5215	3
102636	3
38558	3
6810	3
10908	3
15530	3
11938	3
1996	3
3662	3
23114	3
2624	3
12873	3
1987	3
9874	3
13617	3
8800	3
7283	3
5792	3
3185	3
3199	3
13991	3
9893	3
26552	3
6765	3
27762	3
4699	3
3844	3
3182	3
5442	3
1973	3
16330	3
8802	3
12529	3
9328	3
35450	3
9541	3
1695	3
31332	3
4698	3
16992	3
1963	3
102705	3
4343	3
5440	3
102398	3
5233	3
16990	3
5436	3
13430	3
1702	3
17000	3
2680	3
6061	3
4354	3
3193	3
6060	3
13999	3
13626	3
8799	3
46201	3
10865	3
7290	3
5800	3
3847	3
24816	3
6768	3
4355	3
6783	3
4697	3
4345	3
3194	3
27772	3
4696	3
102707	3
11385	3
9323	3
4044	3
10861	3
10158	3
16612	3
4689	3
3212	3
9898	3
10853	3
2657	3
17506	3
7275	3
8069	3
4723	3
3214	3
4333	3
8427	3
21817	3
39577	3
5786	3
13993	3
7268	3
1984	3
2698	3
3786	3
3175	3
10889	3
14241	3
7312	3
2651	3
3221	3
18078	3
6080	3
11408	3
8817	3
3176	3
15499	3
30646	3
11401	3
1976	3
4358	3
10172	3
15489	3
102710	3
3207	3
25190	3
4712	3
8814	3
6757	3
3206	3
13637	3
3209	3
15503	3
4713	3
19084	3
23682	3
8808	3
8068	3
3178	3
7305	3
3616	3
7977	3
5225	3
4339	3
8810	3
8079	3
3845	3
6078	3
25684	3
4055	3
3254	3
15579	3
4662	3
20060	3
102541	3
5746	3
8759	3
1379	3
7224	3
9835	3
5253	3
2742	3
3131	3
8887	3
3297	3
12580	3
5190	3
43006	3
55837	3
1932	3
102673	3
1734	3
4789	3
6662	3
14317	3
7889	3
23603	3
20777	3
23612	3
8892	3
28973	3
16956	3
22498	3
7220	3
2573	3
16662	3
13670	3
3136	3
5414	3
2739	3
48850	3
2579	3
22217	3
4777	3
7235	3
14870	3
42884	3
8872	3
5475	3
14871	3
16320	3
2577	3
42907	3
102674	3
3288	3
10762	3
7850	3
15581	3
6670	3
3132	3
3962	3
9845	3
2740	3
3290	3
3126	3
5742	3
6834	3
3739	3
7407	3
4654	3
2551	3
6645	3
7406	3
16932	3
14028	3
9498	3
102682	3
2548	3
8751	3
10951	3
4203	3
2549	3
17763	3
31436	3
18938	3
102680	3
16674	3
15401	3
24083	3
21196	3
10226	3
19495	3
8749	3
4651	3
2756	3
10740	3
102165	3
4801	3
2752	3
5184	3
3306	3
2747	3
5829	3
6657	3
9285	3
102536	3
6124	3
4283	3
14855	3
2561	3
52271	3
3837	3
7707	3
6653	3
15035	3
102538	3
8746	3
5739	3
3125	3
6655	3
2557	3
5405	3
4388	3
13593	3
10751	3
11318	3
3122	3
3307	3
9933	3
5256	3
15030	3
2580	3
4755	3
24080	3
6037	3
2726	3
7363	3
18100	3
6106	3
8404	3
3264	3
8467	3
5203	3
6698	3
2600	3
5248	3
6827	3
10925	3
7760	3
7360	3
8761	3
12489	3
14880	3
102652	3
3147	3
18056	3
7241	3
15438	3
9566	3
11456	3
27177	3
8082	3
3783	3
4668	3
4763	3
6825	3
5761	3
12951	3
17756	3
10800	3
102689	3
2723	3
5205	3
5819	3
11452	3
8402	3
5463	3
2611	3
20766	3
2722	3
2005	3
2725	3
5419	3
3258	3
9918	3
6707	3
102695	3
11339	3
20697	3
8466	3
3148	3
2604	3
87997	3
42947	3
3790	3
5200	3
16168	3
4767	3
21155	3
13442	3
21847	3
3279	3
9924	3
14231	3
4774	3
15560	3
3141	3
8865	3
18408	3
10133	3
2587	3
8386	3
6682	3
3281	3
5195	3
5827	3
18121	3
2585	3
4295	3
2582	3
30033	3
6676	3
3282	3
2583	3
5748	3
4383	3
102703	3
6113	3
20681	3
23749	3
13600	3
73347	3
6686	3
15905	3
38508	3
3611	3
5413	3
7980	3
12952	3
30323	3
6690	3
11857	3
7851	3
4056	3
4297	3
3793	3
10789	3
3669	3
7370	3
2590	3
4296	3
6684	3
3964	3
4299	3
9854	3
3274	3
102699	3
5752	3
102650	3
3277	3
2732	3
4376	3
7527	3
2093	3
9065	3
5092	3
17237	3
3591	3
3552	3
3489	3
7587	3
24492	3
2881	3
7866	3
17891	3
11203	3
5067	3
5014	3
3930	3
14630	3
45956	3
3491	3
12349	3
5958	3
9051	3
5554	3
7651	3
16762	3
5646	3
5549	3
3906	3
68433	3
7685	3
4516	3
9738	3
2975	3
6363	3
5959	3
7856	3
11212	3
3016	3
12747	3
2340	3
9426	3
15845	3
3017	3
6251	3
7649	3
8250	3
3487	3
2929	3
2879	3
5608	3
2977	3
11686	3
2335	3
102726	3
6427	3
2924	3
12737	3
5089	3
2886	3
9704	3
12719	3
5955	3
57176	3
4470	3
4967	3
1857	3
6420	3
7960	3
8011	3
64950	3
2925	3
56147	3
22742	3
4122	3
2979	3
15169	3
4154	3
18584	3
51319	3
8654	3
3595	3
6290	3
7644	3
3630	3
2192	3
2885	3
5335	3
3551	3
4554	3
4155	3
7645	3
3866	3
2331	3
10344	3
6254	3
11204	3
4117	3
11115	3
3008	3
9063	3
12121	3
4557	3
3565	3
4513	3
8113	3
6236	3
12221	3
5963	3
39204	3
2257	3
7695	3
33147	3
80887	3
9746	3
8184	3
20475	3
16740	3
4947	3
4115	3
11756	3
33992	3
1791	3
23356	3
20546	3
6448	3
8001	3
4090	3
3696	3
24935	3
5887	3
7127	3
6960	3
23942	3
11656	3
10396	3
5311	3
1788	3
34541	3
2252	3
3026	3
17899	3
4512	3
11057	3
2200	3
102744	3
12276	3
5017	3
2255	3
28741	3
1789	3
2360	3
7031	3
3477	3
5890	3
102513	3
4488	3
2872	3
5013	3
79414	3
6447	3
2875	3
15165	3
9052	3
2931	3
14546	3
12008	3
2263	3
11679	3
3018	3
6441	3
4955	3
10384	3
10540	3
4519	3
2197	3
5551	3
5911	3
4166	3
13141	3
6247	3
102096	3
7805	3
9744	3
5931	3
9192	3
2970	3
8608	3
8553	3
6450	3
4113	3
15305	3
4463	3
3640	3
11666	3
3478	3
12352	3
7793	3
4460	3
17245	3
3920	3
30114	3
11084	3
5637	3
3546	3
7730	3
5068	3
12666	3
4525	3
24487	3
5571	3
102735	3
67787	3
3519	3
18237	3
102418	3
13264	3
28071	3
46877	3
30523	3
4130	3
2283	3
12677	3
3639	3
13257	3
4021	3
13813	3
9663	3
4996	3
9162	3
3516	3
14460	3
37855	3
3593	3
101225	3
1522	3
6282	3
8575	3
4087	3
4124	3
7095	3
17295	3
10035	3
6402	3
38693	3
38111	3
9074	3
4980	3
3922	3
1230	3
2994	3
3908	3
3534	3
5325	3
10493	3
4530	3
2991	3
101945	3
12676	3
7010	3
64434	3
13177	3
19918	3
7014	3
5072	3
8629	3
13809	3
13188	3
12206	3
3529	3
20317	3
17847	3
6380	3
10485	3
7087	3
2989	3
5936	3
5620	3
30198	3
10486	3
28718	3
2179	3
2282	3
4985	3
3925	3
2297	3
5942	3
32205	3
4532	3
1844	3
3764	3
9448	3
10482	3
3522	3
2176	3
6389	3
14130	3
7733	3
11180	3
10480	3
9088	3
9081	3
11726	3
15830	3
4142	3
3926	3
5615	3
2892	3
34972	3
8246	3
3545	3
4969	3
24637	3
36873	3
5006	3
7079	3
2164	3
7908	3
5354	3
4023	3
5329	3
74671	3
2897	3
12002	3
1539	3
2980	3
3543	3
7637	3
4544	3
20936	3
16781	3
10358	3
27489	3
7593	3
21381	3
3499	3
5614	3
3004	3
52969	3
5558	3
7641	3
12739	3
2325	3
5360	3
4150	3
5004	3
8562	3
6417	3
26398	3
8247	3
3703	3
1810	3
3909	3
8634	3
3506	3
4976	3
9997	3
5629	3
5003	3
7076	3
29893	3
34258	3
2276	3
2982	3
15186	3
25468	3
7632	3
5081	3
5071	3
1849	3
6373	3
3539	3
5896	3
19295	3
10466	3
3512	3
2278	3
4537	3
3511	3
2313	3
8216	3
6411	3
4487	3
4146	3
4474	3
6408	3
2896	3
5945	3
3509	3
5001	3
4126	3
10511	3
10377	3
6368	3
8577	3
4141	3
14140	3
7732	3
63740	3
5000	3
5355	3
13524	3
22786	3
7028	3
13845	3
5909	3
36207	3
7038	3
7533	3
14065	3
2380	3
8607	3
7140	3
9018	3
5877	3
5595	3
3046	3
2845	3
2859	3
18496	3
16386	3
1783	3
4092	3
5123	3
9432	3
20104	3
35596	3
20330	3
3574	3
3598	3
3450	3
4076	3
12632	3
16865	3
7056	3
1829	3
9146	3
9974	3
7037	3
2857	3
37906	3
19439	3
2131	3
1567	3
12701	3
48075	3
4569	3
3816	3
4446	3
9002	3
2861	3
101826	3
8097	3
6321	3
26050	3
8596	3
9120	3
1822	3
4078	3
5672	3
2377	3
3729	3
3459	3
9156	3
3456	3
2232	3
2245	3
3572	3
5342	3
4193	3
40422	3
3914	3
4503	3
2403	3
9147	3
7913	3
3457	3
12107	3
5304	3
27425	3
8013	3
3917	3
6226	3
6483	3
3571	3
5347	3
6222	3
6488	3
1500	3
3043	3
2394	3
4913	3
3712	3
11908	3
2124	3
11639	3
2850	3
7674	3
4451	3
15874	3
13118	3
2127	3
22697	3
5671	3
2239	3
6489	3
56122	3
22866	3
17597	3
4918	3
5587	3
6491	3
2393	3
2233	3
4916	3
8673	3
4100	3
17875	3
5118	3
4510	3
7673	3
2944	3
6487	3
9134	3
3443	3
20586	3
4586	3
14681	3
1827	3
4190	3
4921	3
53318	3
4005	3
6493	3
5054	3
3451	3
9023	3
10403	3
4915	3
4573	3
4079	3
6326	3
100496	3
5297	3
5336	3
5592	3
7963	3
28678	3
2389	3
18171	3
3871	3
4016	3
9214	3
14523	3
4496	3
11636	3
5344	3
8677	3
2945	3
2934	3
2847	3
4454	3
3035	3
4452	3
3467	3
4077	3
46828	3
9632	3
3466	3
8197	3
7144	3
7729	3
8035	3
50014	3
2957	3
2246	3
5292	3
2950	3
17940	3
4093	3
9768	3
6340	3
7044	3
11037	3
4441	3
1506	3
18513	3
2939	3
4910	3
2367	3
16786	3
15726	3
5924	3
5126	3
6213	3
5923	3
8122	3
20151	3
8201	3
52593	3
9000	3
2839	3
5657	3
6347	3
34027	3
4024	3
4904	3
7804	3
3635	3
4176	3
7048	3
7737	3
4458	3
4179	3
2407	3
3912	3
11661	3
10446	3
4455	3
6460	3
48904	3
23527	3
3856	3
2936	3
3458	3
1815	3
9127	3
3032	3
2938	3
5582	3
16736	3
102743	3
4080	3
8109	3
54234	3
4929	3
78147	3
16109	3
4938	3
4500	3
17226	3
3469	3
28390	3
10063	3
3461	3
4015	3
4172	3
24078	3
5111	3
11648	3
8279	3
21432	3
5059	3
4564	3
9113	3
11616	3
2969	3
6962	3
2840	3
5537	3
40568	3
5107	3
2134	3
4515	3
3434	3
9437	3
29834	2
13431	2
4506	2
5331	2
5254	2
4531	2
37420	2
19105	2
33891	2
11104	2
14225	2
60060	2
40856	2
4669	2
42133	2
2681	2
52120	2
2947	2
17548	2
19080	2
22313	2
56191	2
4013	2
6779	2
12894	2
10914	2
9430	2
4700	2
20141	2
28605	2
38688	2
19081	2
2735	2
14983	2
4527	2
33353	2
27527	2
10874	2
17531	2
2946	2
5235	2
2729	2
4524	2
11142	2
9335	2
8619	2
5328	2
33938	2
8115	2
14969	2
12201	2
19297	2
28572	2
4017	2
7753	2
2687	2
2918	2
10927	2
14971	2
10135	2
30511	2
3753	2
21072	2
5249	2
7860	2
28550	2
102008	2
34592	2
6782	2
4665	2
79794	2
19343	2
16278	2
38790	2
7045	2
6063	2
24983	2
46978	2
14119	2
2682	2
89916	2
15936	2
8604	2
24976	2
2949	2
8618	2
20268	2
68190	2
15201	2
23405	2
3984	2
7974	2
21043	2
16981	2
16269	2
13527	2
74997	2
6826	2
57728	2
19329	2
10130	2
9334	2
5938	2
6033	2
8792	2
8605	2
67469	2
10924	2
4670	2
29836	2
10134	2
87128	2
102007	2
9350	2
18215	2
4673	2
6785	2
7025	2
102166	2
6052	2
6798	2
101030	2
4514	2
12876	2
8612	2
10146	2
15221	2
11127	2
4690	2
26540	2
43650	2
17524	2
3657	2
6805	2
14240	2
16808	2
14993	2
64137	2
5928	2
26406	2
9340	2
25716	2
19089	2
20032	2
33345	2
23169	2
11129	2
16961	2
12697	2
7027	2
4683	2
40630	2
99561	2
5332	2
13535	2
12879	2
14988	2
32673	2
16032	2
35464	2
89740	2
21083	2
42814	2
3636	2
15222	2
28579	2
53835	2
94606	2
37469	2
30500	2
62028	2
8614	2
11133	2
7755	2
31607	2
37470	2
90720	2
17523	2
12708	2
12203	2
35458	2
19313	2
21617	2
64360	2
16266	2
6802	2
19099	2
7845	2
19096	2
4684	2
10903	2
9342	2
22441	2
11122	2
12066	2
55946	2
4686	2
22304	2
3980	2
8764	2
10029	2
11135	2
17521	2
1833	2
55950	2
29250	2
15229	2
21061	2
16964	2
19101	2
2705	2
17617	2
73531	2
2932	2
10901	2
23422	2
10897	2
31391	2
41398	2
7034	2
23421	2
35461	2
89708	2
42083	2
5251	2
16790	2
12067	2
10141	2
4672	2
4521	2
14123	2
5245	2
10025	2
47996	2
4692	2
38792	2
15239	2
27273	2
64190	2
27308	2
34620	2
11141	2
14978	2
14236	2
6056	2
10917	2
27488	2
30628	2
2721	2
26517	2
2922	2
30613	2
7016	2
2923	2
14981	2
19116	2
54465	2
2724	2
14114	2
10912	2
46230	2
27532	2
19117	2
17627	2
19336	2
21085	2
9438	2
33211	2
64188	2
15012	2
26402	2
22318	2
13446	2
16969	2
29917	2
5250	2
62571	2
26519	2
7735	2
12865	2
27490	2
17618	2
8771	2
2697	2
2940	2
29811	2
9330	2
6058	2
3881	2
51078	2
16960	2
11955	2
11852	2
22420	2
15226	2
18326	2
87133	2
7020	2
10138	2
6044	2
36796	2
5929	2
7039	2
5927	2
69382	2
12170	2
6047	2
7036	2
9329	2
11130	2
10024	2
31369	2
4523	2
4508	2
19087	2
8785	2
19094	2
79626	2
57149	2
52070	2
16988	2
5244	2
14237	2
10136	2
58474	2
8791	2
7734	2
42815	2
46909	2
10017	2
70032	2
8098	2
3987	2
26434	2
9407	2
13501	2
6002	2
4618	2
56043	2
2801	2
6957	2
27427	2
6899	2
75625	2
4568	2
5305	2
17557	2
27389	2
68364	2
3763	2
8669	2
96095	2
12766	2
22392	2
64242	2
4570	2
4617	2
14196	2
38752	2
40754	2
18245	2
20022	2
3994	2
60147	2
6956	2
6003	2
48826	2
56042	2
2800	2
10068	2
36398	2
26435	2
4574	2
38066	2
66689	2
14153	2
6901	2
11055	2
7970	2
4614	2
3997	2
33229	2
63313	2
46970	2
83090	2
102292	2
5999	2
8705	2
12185	2
29840	2
27388	2
41491	2
43751	2
33934	2
18246	2
15147	2
21652	2
2858	2
10999	2
7857	2
66085	2
19197	2
9380	2
83814	2
41420	2
11959	2
12813	2
4565	2
2868	2
6886	2
10061	2
12821	2
58500	2
9402	2
45507	2
33221	2
29872	2
1910	2
11845	2
2791	2
8101	2
19183	2
6967	2
12071	2
9363	2
49038	2
11058	2
42861	2
14206	2
12754	2
2870	2
2786	2
4007	2
51040	2
20958	2
2871	2
16924	2
10977	2
15153	2
5308	2
36514	2
2869	2
2790	2
5274	2
3995	2
38024	2
4621	2
12195	2
46946	2
41411	2
18299	2
22393	2
19171	2
23271	2
7854	2
31550	2
5273	2
12753	2
9375	2
3646	2
6961	2
23276	2
18301	2
4567	2
16921	2
23267	2
16861	2
12823	2
15934	2
15087	2
8658	2
46223	2
17589	2
11944	2
10097	2
7747	2
11063	2
70143	2
8666	2
15077	2
10078	2
6920	2
2826	2
6936	2
10087	2
102161	2
4584	2
2829	2
6927	2
9397	2
4585	2
19204	2
2843	2
6937	2
2828	2
10086	2
20960	2
5976	2
10077	2
49632	2
17581	2
9399	2
10082	2
19215	2
12798	2
50347	2
26473	2
11023	2
102046	2
22355	2
28322	2
12783	2
14178	2
1881	2
16892	2
11019	2
25103	2
8687	2
3870	2
11031	2
30546	2
6932	2
60170	2
29155	2
27419	2
47876	2
5982	2
26451	2
20392	2
3761	2
5295	2
11024	2
27417	2
43789	2
23322	2
28434	2
20987	2
76587	2
5288	2
2830	2
57274	2
75589	2
13494	2
12791	2
4594	2
25084	2
3758	2
2841	2
11957	2
8692	2
4590	2
4581	2
56068	2
4002	2
20976	2
11956	2
4579	2
34682	2
6951	2
12806	2
12775	2
40846	2
20372	2
5301	2
11001	2
2813	2
6911	2
4605	2
68316	2
5281	2
57852	2
4611	2
2852	2
25043	2
2854	2
6948	2
52031	2
8711	2
12805	2
